InstanceID	N0	N1	N2	N3	N4	N5	N6	N7	N8	N9	N10	N11	N12	N13	N14	N15	N16	N17	M0P0	M0P1	Class
1565	0	0	1	1	0	0	0	2	0	1	0	0	1	1	1	0	1	1	0	2	2
1566	0	0	0	2	1	0	0	1	0	0	1	0	0	1	1	0	0	1	0	2	2
1567	1	0	0	1	1	0	1	2	0	2	0	0	2	0	0	1	0	0	0	2	2
1568	1	0	0	2	1	0	0	1	0	1	0	2	2	1	0	0	1	0	0	2	2
1569	0	1	0	1	0	0	0	0	0	0	1	1	1	1	1	0	0	0	2	0	6
1570	0	1	1	0	2	1	0	1	0	2	0	2	0	0	1	1	1	0	0	2	2
1571	0	0	0	0	1	1	0	1	0	1	2	2	1	1	1	0	0	1	0	2	2
1572	0	0	1	0	0	0	0	0	0	0	1	2	1	1	1	0	0	0	2	0	6
1573	0	0	1	0	0	0	0	2	0	0	1	0	1	2	1	1	2	0	2	2	8
1574	0	1	0	2	1	0	0	1	0	2	1	0	2	1	1	0	0	1	0	2	2
1575	0	0	0	1	1	0	0	0	0	0	0	1	0	1	0	0	1	0	2	0	6
1576	0	0	0	0	1	0	1	1	0	1	1	0	1	2	0	0	0	0	2	2	8
1577	0	1	1	1	0	0	0	1	0	0	1	0	0	1	0	0	0	0	2	0	6
1578	0	1	0	2	1	0	0	1	0	0	0	1	2	1	0	0	1	0	2	0	6
1579	1	1	0	0	0	0	1	1	0	0	1	1	1	1	1	0	2	0	2	2	8
1580	0	0	1	0	0	0	0	1	0	1	1	0	0	1	1	1	1	1	2	0	6
1581	1	0	0	1	2	0	1	1	1	1	0	2	1	2	0	0	2	1	2	0	6
1582	0	1	0	1	1	0	0	1	0	0	2	1	1	2	0	1	2	0	2	2	8
1583	1	0	0	2	0	1	1	2	0	1	0	0	0	1	1	0	2	0	0	2	2
1584	0	1	0	2	2	0	0	1	0	1	1	0	1	1	1	0	2	1	2	0	6
1585	1	0	0	1	0	0	0	1	0	1	1	0	2	2	2	0	0	0	0	2	2
1586	0	0	0	1	0	0	0	0	0	1	2	2	1	1	1	1	0	0	2	2	8
1587	0	1	0	1	1	0	0	1	0	1	0	1	0	1	1	1	1	0	2	0	6
1588	1	0	0	2	2	0	0	1	0	1	1	1	2	1	1	0	0	1	2	2	8
1589	1	1	0	1	1	0	0	1	1	1	0	0	2	1	2	1	0	0	0	2	2
1590	0	0	0	2	1	0	0	2	0	1	1	1	0	1	0	0	1	0	0	2	2
1591	0	0	0	1	1	0	0	1	1	0	1	0	2	1	1	1	1	0	2	2	8
1592	1	0	0	1	1	0	0	0	0	0	1	1	1	2	1	0	2	0	2	2	8
1593	0	0	0	1	1	0	0	0	0	0	0	0	0	1	2	1	0	1	2	2	8
1594	0	1	0	1	0	0	1	2	0	0	1	2	1	1	1	1	1	1	2	2	8
1595	0	1	0	2	1	0	1	1	0	1	0	1	0	1	0	0	1	1	2	0	6
1596	0	0	0	2	1	0	0	0	0	2	2	0	2	0	0	0	1	2	2	2	8
1597	0	1	1	1	1	0	0	1	0	1	0	2	1	0	2	1	1	0	2	2	8
1598	0	0	0	2	0	0	0	1	0	1	1	1	2	0	0	0	1	0	2	0	6
1599	0	1	0	1	1	0	0	1	0	0	0	1	0	1	0	1	0	0	2	0	6
